"","RND","HSD","EA","HH","ID","HHID","HHID.rnd","Plate","Sample.identifier","Row","Column","Well","MolSpecies","Expected.species","kdr","N1575Y","Cyp4j5","Coeae1d","Pfal.score","OVM.score","Pfal","OVM","X2La","Cyp6p4","ZZB","Cyp6aa","Cyp6aa_Dup","lat","lon","survey","LLIN.intend","LLIN.actual","Net.intend","Net.actual","Wave","Location","subregions","wgs.sample.id","species"
"3866",4,86,8,170,7,408608170,8608170,53,29,"C",5,"5C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170007","An. funestus"
"3867",4,86,8,170,8,408608170,8608170,53,41,"D",5,"5D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170008","An. funestus"
"3868",4,86,8,170,9,408608170,8608170,53,53,"E",5,"5E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170009","An. funestus"
"3869",4,86,8,170,10,408608170,8608170,53,65,"F",5,"5F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170010","An. funestus"
"3870",4,86,8,170,13,408608170,8608170,53,77,"G",5,"5G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170013","An. funestus"
"3871",4,86,8,170,11,408608170,8608170,53,89,"H",5,"5H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170011","An. funestus"
"3872",4,86,8,170,12,408608170,8608170,53,6,"A",6,"6A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170012","An. funestus"
"3873",4,86,8,170,14,408608170,8608170,53,18,"B",6,"6B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170014","An. funestus"
"3874",4,86,8,170,15,408608170,8608170,53,30,"C",6,"6C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170015","An. funestus"
"3875",4,86,8,170,16,408608170,8608170,53,42,"D",6,"6D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170016","An. funestus"
"3876",4,86,8,170,17,408608170,8608170,53,54,"E",6,"6E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.492619,33.73225,"18 months","Non-PBO LLIN","Non-PBO LLIN","PermaNet-2","PermaNet-2",2,"East","Mid-Eastern","408608170017","An. funestus"
"3877",4,94,1,35,37,409401035,9401035,53,66,"F",6,"6F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035037","An. funestus"
"3878",4,94,1,35,21,409401035,9401035,53,78,"G",6,"6G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035021","An. funestus"
"3879",4,94,1,35,62,409401035,9401035,53,90,"H",6,"6H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035062","An. funestus"
"3880",4,94,1,35,11,409401035,9401035,53,7,"A",7,"7A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035011","An. funestus"
"3881",4,94,1,35,47,409401035,9401035,53,19,"B",7,"7B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035047","An. funestus"
"3882",4,94,1,35,24,409401035,9401035,53,31,"C",7,"7C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035024","An. funestus"
"3883",4,94,1,35,72,409401035,9401035,53,43,"D",7,"7D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035072","An. funestus"
"3884",4,94,1,35,9,409401035,9401035,53,55,"E",7,"7E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035009","An. funestus"
"3885",4,94,1,35,10,409401035,9401035,53,67,"F",7,"7F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035010","An. funestus"
"3886",4,94,1,35,23,409401035,9401035,53,79,"G",7,"7G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035023","An. funestus"
"3887",4,94,1,35,69,409401035,9401035,53,91,"H",7,"7H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035069","An. funestus"
"3888",4,94,1,35,35,409401035,9401035,53,8,"A",8,"8A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035035","An. funestus"
"3889",4,94,1,35,71,409401035,9401035,53,20,"B",8,"8B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035071","An. funestus"
"3890",4,94,1,35,66,409401035,9401035,53,32,"C",8,"8C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035066","An. funestus"
"3891",4,94,1,35,22,409401035,9401035,53,44,"D",8,"8D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035022","An. funestus"
"3892",4,94,1,35,15,409401035,9401035,53,56,"E",8,"8E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035015","An. funestus"
"3893",4,94,1,35,48,409401035,9401035,53,68,"F",8,"8F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035048","An. funestus"
"3894",4,94,1,35,42,409401035,9401035,53,80,"G",8,"8G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035042","An. funestus"
"3895",4,94,1,35,38,409401035,9401035,53,92,"H",8,"8H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035038","An. funestus"
"3896",4,94,1,35,8,409401035,9401035,53,9,"A",9,"9A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035008","An. funestus"
"3897",4,94,1,35,13,409401035,9401035,53,21,"B",9,"9B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035013","An. funestus"
"3898",4,94,1,35,34,409401035,9401035,53,33,"C",9,"9C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035034","An. funestus"
"3899",4,94,1,35,28,409401035,9401035,53,45,"D",9,"9D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035028","An. funestus"
"3900",4,94,1,35,55,409401035,9401035,53,57,"E",9,"9E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035055","An. funestus"
"3901",4,94,1,35,26,409401035,9401035,53,69,"F",9,"9F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035026","An. funestus"
"3902",4,94,1,35,14,409401035,9401035,53,81,"G",9,"9G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035014","An. funestus"
"3903",4,94,1,35,45,409401035,9401035,53,93,"H",9,"9H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035045","An. funestus"
"3904",4,94,1,35,49,409401035,9401035,53,10,"A",10,"10A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035049","An. funestus"
"3905",4,94,1,35,5,409401035,9401035,53,22,"B",10,"10B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035005","An. funestus"
"3906",4,94,1,35,53,409401035,9401035,53,34,"C",10,"10C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035053","An. funestus"
"3907",4,94,1,35,30,409401035,9401035,53,46,"D",10,"10D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035030","An. funestus"
"3908",4,94,1,35,3,409401035,9401035,53,58,"E",10,"10E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035003","An. funestus"
"3909",4,94,1,35,27,409401035,9401035,53,70,"F",10,"10F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035027","An. funestus"
"3910",4,94,1,35,31,409401035,9401035,53,82,"G",10,"10G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035031","An. funestus"
"3911",4,94,1,35,41,409401035,9401035,53,94,"H",10,"10H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035041","An. funestus"
"3912",4,94,1,35,57,409401035,9401035,53,11,"A",11,"11A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035057","An. funestus"
"3913",4,94,1,35,17,409401035,9401035,53,23,"B",11,"11B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035017","An. funestus"
"3914",4,94,1,35,60,409401035,9401035,53,35,"C",11,"11C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035060","An. funestus"
"3915",4,94,1,35,54,409401035,9401035,53,47,"D",11,"11D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035054","An. funestus"
"3916",4,94,1,35,19,409401035,9401035,53,59,"E",11,"11E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035019","An. funestus"
"3917",4,94,1,35,25,409401035,9401035,53,71,"F",11,"11F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035025","An. funestus"
"3918",4,94,1,35,52,409401035,9401035,53,83,"G",11,"11G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035052","An. funestus"
"3919",4,94,1,35,33,409401035,9401035,53,95,"H",11,"11H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035033","An. funestus"
"3920",4,94,1,35,56,409401035,9401035,53,12,"A",12,"12A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035056","An. funestus"
"3921",4,94,1,35,63,409401035,9401035,53,24,"B",12,"12B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035063","An. funestus"
"3922",4,94,1,35,16,409401035,9401035,53,36,"C",12,"12C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035016","An. funestus"
"3923",4,94,1,35,65,409401035,9401035,53,48,"D",12,"12D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035065","An. funestus"
"3924",4,94,1,35,7,409401035,9401035,53,60,"E",12,"12E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035007","An. funestus"
"3925",4,94,1,35,43,409401035,9401035,53,72,"F",12,"12F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035043","An. funestus"
"3926",4,94,1,35,36,409401035,9401035,53,84,"G",12,"12G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035036","An. funestus"
"3927",4,94,1,35,6,409401035,9401035,53,96,"H",12,"12H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.964054,33.42497,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409401035006","An. funestus"
"3928",4,94,2,102,1,409402102,9402102,54,1,"A",1,"1A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.206151,33.41182,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409402102001","An. funestus"
"3929",4,94,2,102,2,409402102,9402102,54,13,"B",1,"1B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.206151,33.41182,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409402102002","An. funestus"
"3930",4,94,2,102,3,409402102,9402102,54,25,"C",1,"1C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.206151,33.41182,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409402102003","An. funestus"
"3931",4,94,3,92,1,409403092,9403092,54,37,"D",1,"1D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.062793,33.52731,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409403092001","An. funestus"
"3932",4,94,3,92,2,409403092,9403092,54,49,"E",1,"1E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.062793,33.52731,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409403092002","An. funestus"
"3933",4,94,3,92,3,409403092,9403092,54,61,"F",1,"1F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.062793,33.52731,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409403092003","An. funestus"
"3934",4,94,3,92,4,409403092,9403092,54,73,"G",1,"1G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.062793,33.52731,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409403092004","An. funestus"
"3935",4,94,3,92,5,409403092,9403092,54,85,"H",1,"1H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.062793,33.52731,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409403092005","An. funestus"
"3936",4,94,3,92,6,409403092,9403092,54,2,"A",2,"2A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.062793,33.52731,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409403092006","An. funestus"
"3937",4,94,3,92,7,409403092,9403092,54,14,"B",2,"2B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.062793,33.52731,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409403092007","An. funestus"
"3938",4,94,4,47,1,409404047,9404047,54,26,"C",2,"2C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.165961,33.50009,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409404047001","An. funestus"
"3939",4,94,4,47,2,409404047,9404047,54,38,"D",2,"2D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.165961,33.50009,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409404047002","An. funestus"
"3940",4,94,4,47,3,409404047,9404047,54,50,"E",2,"2E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.165961,33.50009,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409404047003","An. funestus"
"3941",4,94,4,47,4,409404047,9404047,54,62,"F",2,"2F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.165961,33.50009,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409404047004","An. funestus"
"3942",4,94,4,47,5,409404047,9404047,54,74,"G",2,"2G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.165961,33.50009,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409404047005","An. funestus"
"3943",4,94,4,47,6,409404047,9404047,54,86,"H",2,"2H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.165961,33.50009,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409404047006","An. funestus"
"3944",4,94,4,47,7,409404047,9404047,54,3,"A",3,"3A","FUN","FU",NA,NA,NA,NA,2,0,1,0,NA,NA,NA,NA,NA,1.165961,33.50009,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409404047007","An. funestus"
"3945",4,94,6,95,1,409406095,9406095,54,15,"B",3,"3B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.924252,33.49289,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409406095001","An. funestus"
"3946",4,94,9,69,121,409409069,9409069,54,27,"C",3,"3C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069121","An. funestus"
"3947",4,94,9,69,73,409409069,9409069,54,39,"D",3,"3D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069073","An. funestus"
"3948",4,94,9,69,112,409409069,9409069,54,51,"E",3,"3E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069112","An. funestus"
"3949",4,94,9,69,38,409409069,9409069,54,63,"F",3,"3F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069038","An. funestus"
"3950",4,94,9,69,87,409409069,9409069,54,75,"G",3,"3G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069087","An. funestus"
"3951",4,94,9,69,37,409409069,9409069,54,87,"H",3,"3H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069037","An. funestus"
"3952",4,94,9,69,28,409409069,9409069,54,4,"A",4,"4A","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069028","An. funestus"
"3953",4,94,9,69,6,409409069,9409069,54,16,"B",4,"4B","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069006","An. funestus"
"3954",4,94,9,69,82,409409069,9409069,54,28,"C",4,"4C","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069082","An. funestus"
"3955",4,94,9,69,36,409409069,9409069,54,40,"D",4,"4D","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069036","An. funestus"
"3956",4,94,9,69,93,409409069,9409069,54,52,"E",4,"4E","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069093","An. funestus"
"3957",4,94,9,69,95,409409069,9409069,54,64,"F",4,"4F","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069095","An. funestus"
"3958",4,94,9,69,134,409409069,9409069,54,76,"G",4,"4G","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069134","An. funestus"
"3959",4,94,9,69,24,409409069,9409069,54,88,"H",4,"4H","FUN","FU",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.016165,33.41376,"18 months","PBO LLIN","PBO LLIN","PermaNet-3","PermaNet-3",3,"East","East Central","409409069024","An. funestus"
